BacDive ID,Species,Genus,Family,Order,Class,Phylum,Domain,NCBI taxonomy ID,Cell shape,Cell length min (μm),Cell length max (μm),Cell width min (μm),Cell width max (μm),Cell volume min (μm³),Cell volume max (μm³),Average cell volume (μm³)
166353,Paludisphaera soli,Paludisphaera,Isosphaeraceae,Isosphaerales,Planctomycetia,Planctomycetes,Bacteria,2712865,sphere-shaped,1.6,1.7,1.3,1.5,1.15,1.77,1.46
132637,Panacibacter ginsenosidivorans,Panacibacter,Chitinophagaceae,Sphingobacteriales,Chitinophagia,Bacteroidetes,Bacteria,1813871,rod-shaped,1.6,3,0.5,1.2,0.28,2.94,1.61
2062,Pandoraea faecigallinarum,Pandoraea,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,656179,rod-shaped,1.5,1.5,0.7,0.7,0.49,0.49,0.49
2063,Pandoraea oxalativorans,Pandoraea,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,573737,rod-shaped,2.3,2.8,0.7,0.9,0.8,1.59,1.195
140630,Pandoraea terrae,Pandoraea,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,1537710,rod-shaped,0.9,1.3,0.4,0.6,0.1,0.31,0.205
2061,Pandoraea thiooxydans,Pandoraea,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,445709,rod-shaped,1.2,4.5,0.5,0.7,0.2,1.64,0.92
2066,Pandoraea vervacti,Pandoraea,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,656178,rod-shaped,2.8,2.8,0.9,0.9,1.59,1.59,1.59
159698,Pannonibacter carbonis,Pannonibacter,Stappiaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,2067569,rod-shaped,1.8,3,0.3,0.7,0.12,1.06,0.59
13692,Pannonibacter phragmitetus,Pannonibacter,Stappiaceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,121719,rod-shaped,2,4,0.3,0.6,0.13,1.07,0.6
13690,Pannonibacter phragmitetus,Pannonibacter,Stappiaceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,121719,rod-shaped,2,4,0.3,0.6,0.13,1.07,0.6
13691,Pannonibacter phragmitetus,Pannonibacter,Stappiaceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,121719,rod-shaped,2,4,0.3,0.6,0.13,1.07,0.6
5008,Pantoea anthophila,Pantoea,Erwiniaceae,"Enterobacteriales, not validated",Gammaproteobacteria,Proteobacteria,Bacteria,470931,rod-shaped,1.2,2.5,0.9,0.9,0.57,1.4,0.985
5009,Pantoea deleyi,Pantoea,Erwiniaceae,"Enterobacteriales, not validated",Gammaproteobacteria,Proteobacteria,Bacteria,553,rod-shaped,1.5,3,0.9,0.9,0.76,1.72,1.24
5010,Pantoea eucalypti,Pantoea,Erwiniaceae,"Enterobacteriales, not validated",Gammaproteobacteria,Proteobacteria,Bacteria,470933,rod-shaped,1.5,3,0.9,0.9,0.76,1.72,1.24
23003,Pantoea rodasii,Pantoea,Erwiniaceae,"Enterobacteriales, not validated",Gammaproteobacteria,Proteobacteria,Bacteria,1076549,rod-shaped,2.25,2.25,1,1,1.51,1.51,1.51
23005,Pantoea wallisii,Pantoea,Erwiniaceae,"Enterobacteriales, not validated",Gammaproteobacteria,Proteobacteria,Bacteria,1076551,rod-shaped,1.25,1.25,1,1,0.72,0.72,0.72
12502,Parabacteroides chartae,Parabacteroides,Tannerellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,1037355,rod-shaped,1.95,1.95,0.85,0.85,0.95,0.95,0.95
24336,Parabacteroides chinchillae,Parabacteroides,Tannerellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,871327,rod-shaped,8.5,8.5,1.2,1.2,9.16,9.16,9.16
12501,Parabacteroides gordonii,Parabacteroides,Tannerellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,1203610,rod-shaped,2.1,2.1,0.8,0.8,0.92,0.92,0.92
12498,Parabacteroides johnsonii,Parabacteroides,Tannerellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,537006,rod-shaped,1.7,2.5,0.8,0.8,0.72,1.12,0.92
133586,Paraburkholderia acidipaludis,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,1218074,rod-shaped,1.3,1.7,0.6,0.7,0.31,0.56,0.435
158708,Paraburkholderia aromaticivorans,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,2026199,rod-shaped,1.1,1.3,0.3,0.4,0.07,0.15,0.11
158593,Paraburkholderia azotifigens,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,2.4,3,0.8,1.2,1.07,2.94,2.005
133179,Paraburkholderia caffeinilytica,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,1761016,rod-shaped,1.3,1.9,0.5,0.6,0.22,0.48,0.35
158824,Paraburkholderia caseinilytica,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,1,2.1,0.4,0.8,0.11,0.92,0.515
130228,Paraburkholderia diazotrophica,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,667676,rod-shaped,1.5,1.5,0.9,0.9,0.76,0.76,0.76
166508,Paraburkholderia dinghuensis,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,2305225,rod-shaped,1,2,0.2,0.5,0.03,0.36,0.195
159875,Paraburkholderia fynbosensis,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,1200993,rod-shaped,2,2.5,0.9,0.9,1.08,1.4,1.24
133562,Paraburkholderia heleia,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,634127,rod-shaped,1.6,1.6,0.65,0.65,0.46,0.46,0.46
167929,Paraburkholderia lycopersici,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Pseudomonadota,Bacteria,416944,coccus-shaped,1.1,1.5,0.9,0.9,0.38,0.38,0.38
1972,Paraburkholderia mimosarum,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,312026,rod-shaped,0.8,2,0.5,0.7,0.12,0.68,0.4
1978,Paraburkholderia nodosa,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,392320,rod-shaped,1.5,1.5,0.65,0.65,0.43,0.43,0.43
1991,Paraburkholderia oxyphila,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,1218083,rod-shaped,1.75,1.75,0.85,0.85,0.83,0.83,0.83
166291,Paraburkholderia pallida,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,2547399,rod-shaped,1,2.5,0.6,0.8,0.23,1.12,0.675
133220,Paraburkholderia pallidirosea,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,1,2.5,0.5,0.7,0.16,0.87,0.515
164192,Paraburkholderia panacisoli,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,2603818,rod-shaped,1.2,2,0.7,0.8,0.37,0.87,0.62
166419,Paraburkholderia phosphatilytica,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,1926495,rod-shaped,1.5,2,0.5,0.8,0.26,0.87,0.565
1966,Paraburkholderia phytofirmans,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,398527,rod-shaped,1.3,1.3,0.65,0.65,0.36,0.36,0.36
133968,Paraburkholderia rhynchosiae,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,487049,rod-shaped,2,2,0.9,0.9,1.08,1.08,1.08
1988,Paraburkholderia sabiae,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,273251,rod-shaped,0.6,1.5,0.4,0.6,0.06,0.37,0.215
1982,Paraburkholderia sediminicola,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,458836,rod-shaped,1,1,0.4,0.4,0.11,0.11,0.11
1973,Paraburkholderia silvatlantica,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,321895,rod-shaped,1.6,1.9,0.8,0.9,0.67,1.02,0.845
166290,Paraburkholderia silviterrae,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,1926495,rod-shaped,1,2,0.6,0.8,0.23,0.87,0.55
133969,Paraburkholderia sprentiae,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,754502,rod-shaped,3,3,0.9,0.9,1.72,1.72,1.72
166467,Paraburkholderia telluris,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,1926495,rod-shaped,1.1,2.4,0.6,0.9,0.25,1.34,0.795
1968,Paraburkholderia terrae,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,311230,rod-shaped,1.6,2,0.6,0.8,0.4,0.87,0.635
1944,Paraburkholderia tropica,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,92647,rod-shaped,1.55,1.55,0.75,0.75,0.57,0.57,0.57
1961,Paraburkholderia unamae,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,491072,rod-shaped,2.15,2.15,0.65,0.65,0.64,0.64,0.64
1965,Paraburkholderia xenovorans,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,36873,rod-shaped,1.5,1.5,0.5,0.5,0.26,0.26,0.26
166259,Paracandidimonas caeni,Paracandidimonas,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,2480747,rod-shaped,1.8,2,0.5,0.7,0.32,0.68,0.5
140306,Paracandidimonas soli,Paracandidimonas,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,1917182,rod-shaped,1.5,1.5,0.5,0.5,0.26,0.26,0.26
140901,Paraclostridium benzoelyticum,Paraclostridium,Clostridiaceae,Eubacteriales,Clostridia,Firmicutes,Bacteria,NA,rod-shaped,2,4,0.5,0.9,0.36,2.35,1.355
166175,Paracnuella aquatica,Paracnuella,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,Bacteria,2268757,rod-shaped,1.8,7.8,0.4,0.8,0.21,3.79,2
140628,Paracoccus acridae,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,1795310,rod-shaped,0.7,1.7,0.4,0.6,0.07,0.42,0.245
140969,Paracoccus aerius,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,NA,oval-shaped,1.2,1.5,0.7,0.9,,,
13727,Paracoccus aestuarii,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,453842,rod-shaped,1.75,1.75,0.9,0.9,0.92,0.92,0.92
140807,Paracoccus aestuariivivens,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,NA,pleomorphic-shaped,0.4,1.5,0.4,0.7,,,
158707,Paracoccus alimentarius,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,NA,coccus-shaped,0.4,1,0.4,0.6,0.03,0.11,0.07
141078,Paracoccus cavernae,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,0.9,1.2,0.7,1.1,0.26,0.79,0.525
133454,Paracoccus chinensis,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,525640,ovoid-shaped,1.75,1.75,1.15,1.15,,,
133282,Paracoccus contaminans,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,1945662,coccus-shaped,1,1,1,1,0.52,0.52,0.52
133625,Paracoccus fistulariae,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,658446,rod-shaped,0.7,2.5,0.3,0.6,0.04,0.65,0.345
159700,Paracoccus fontiphilus,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,1815556,rod-shaped,1.8,2.2,0.7,0.9,0.6,1.21,0.905
166511,Paracoccus haematequi,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,2491866,coccus-shaped,1,1,1,1,0.52,0.52,0.52
134094,Paracoccus haeundaensis,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,225362,rod-shaped,1.65,1.65,0.5,0.5,0.29,0.29,0.29
134285,Paracoccus halophilus,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,376733,rod-shaped,0.9,0.9,0.45,0.45,0.12,0.12,0.12
140480,Paracoccus hibisci,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,2010990,rod-shaped,1.2,1.4,0.6,0.7,0.28,0.45,0.365
140949,Paracoccus hibiscisoli,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,1.2,1.4,0.8,1,0.47,0.84,0.655
133889,Paracoccus huijuniae,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,538194,rod-shaped,0.9,0.9,0.45,0.45,0.12,0.12,0.12
13729,Paracoccus isoporae,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,591205,rod-shaped,1.1,1.1,0.6,0.6,0.25,0.25,0.25
134117,Paracoccus koreensis,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,290306,rod-shaped,1.25,1.25,0.75,0.75,0.44,0.44,0.44
133753,Paracoccus limosus,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,913252,rod-shaped,1,1,0.85,0.85,0.41,0.41,0.41
158752,Paracoccus litorisediminis,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,0.4,2,0.4,0.8,0.03,0.87,0.45
168566,Paracoccus luteus,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,Bacteria,2508543,coccus-shaped,0.68,1.22,0.33,0.51,0.02,0.07,0.045
140973,Paracoccus mangrovi,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,NA,coccus-shaped,0.5,0.7,0.3,0.5,0.01,0.07,0.04
134263,Paracoccus marinus,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,288426,rod-shaped,1,1,0.65,0.65,0.26,0.26,0.26
166193,Paracoccus nototheniae,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,267,coccus-shaped,1.1,1.5,1.1,1.3,0.7,1.15,0.925
159773,Paracoccus salipaludis,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,2032623,coccus-shaped,1,1,1,1,0.52,0.52,0.52
13728,Paracoccus saliphilus,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,405559,coccus-shaped,4,4,1.8,1.8,3.05,3.05,3.05
158753,Paracoccus sordidisoli,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,0.8,1.3,0.4,0.7,0.08,0.41,0.245
133615,Paracoccus sphaerophysae,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,690417,rod-shaped,1.9,1.9,0.6,0.6,0.48,0.48,0.48
166470,Paracoccus subflavus,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,2528244,rod-shaped,0.8,1.3,0.7,0.9,0.22,0.64,0.43
160592,Paracoccus tegillarcae,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,1529068,rod-shaped,1.5,1.63,0.78,0.84,0.59,0.75,0.67
133854,Paracoccus tibetensis,Paracoccus,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,336292,rod-shaped,1,1,0.7,0.7,0.3,0.3,0.3
11772,Paradesulfitobacterium aromaticivorans,Paradesulfitobacterium,Desulfitobacteriaceae,Eubacteriales,Clostridia,Bacillota,Bacteria,536049,rod-shaped,3.15,3.15,0.5,0.5,0.59,0.59,0.59
170899,Paradesulfovibrio onnuriensis,Paradesulfovibrio,Not assigned to family,Not assigned to order,Not assigned to order,Not assigned to order,Bacteria,885,rod-shaped,2,5,0.5,0.5,0.36,0.95,0.655
134209,Paraferrimonas sedimenticola,Paraferrimonas,Ferrimonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,375674,rod-shaped,1.75,1.75,0.85,0.85,0.83,0.83,0.83
140552,Parafilimonas rhizosphaerae,Parafilimonas,Chitinophagaceae,Chitinophagales,Sphingobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,2,4,1,1.2,1.31,4.07,2.69
164451,Paraflavitalea soli,Paraflavitalea,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,Bacteria,2315862,rod-shaped,2.5,8,1.3,1.5,2.74,13.25,7.995
1440,Parageobacillus caldoxylosilyticus,Parageobacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,81408,rod-shaped,4,6,0.5,1,0.75,4.45,2.6
1438,Parageobacillus thermantarcticus,Parageobacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,186116,rod-shaped,3,5,0.5,2,0.56,13.61,7.085
1430,Parageobacillus thermoglucosidasius,Parageobacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,1426,rod-shaped,3,7,0.5,1.2,0.56,7.46,4.01
1449,Parageobacillus toebii,Parageobacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,1223503,rod-shaped,2,3.5,0.5,0.9,0.36,2.04,1.2
158754,Paraglaciecola aestuariivivens,Paraglaciecola,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,0.4,3,0.3,0.6,0.02,0.79,0.405
140314,Paraglaciecola hydrolytica,Paraglaciecola,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1799789,rod-shaped,0.8,1,0.4,0.6,0.08,0.23,0.155
453,Paraglaciecola polaris,Paraglaciecola,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,222814,rod-shaped,2.5,2.5,0.4,0.4,0.3,0.3,0.3
167356,Parahaliea maris,Parahaliea,Halieaceae,Cellvibrionales,Gammaproteobacteria,Pseudomonadota,Bacteria,2716870,other,0.8,1,0.4,0.7,,,
497,Parahaliea mediterranea,Parahaliea,Halieaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,651086,rod-shaped,1.2,1.2,0.45,0.45,0.17,0.17,0.17
1385,Paraliobacillus quinghaiensis,Paraliobacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,470815,rod-shaped,3,5,0.4,0.6,0.36,1.36,0.86
140458,Paraliobacillus sediminis,Paraliobacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,1885916,rod-shaped,1.5,4,0.4,0.6,0.17,1.07,0.62
158503,Paraliobacillus zengyii,Paraliobacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,1983407,rod-shaped,1,2.5,0.4,0.5,0.11,0.46,0.285
141039,Paralkalibacillus indicireducens,Paralkalibacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,NA,rod-shaped,1.1,2,0.5,0.8,0.18,0.87,0.525
8214,Paramoritella alkaliphila,Paramoritella,Moritellaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,478738,rod-shaped,3,3,0.9,0.9,1.72,1.72,1.72
133938,Paramoritella sediminis,Paramoritella,Moritellaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1166481,rod-shaped,1.655,1.655,1.1,1.1,1.22,1.22,1.22
166331,Paraoceanicella profunda,Paraoceanicella,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,2579971,rod-shaped,0.6,0.8,1,1.5,0.21,0.53,0.37
2386,Paraoerskovia marina,Paraoerskovia,Promicromonosporaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,1122933,rod-shaped,1.3,1.3,0.5,0.5,0.22,0.22,0.22
2387,Paraoerskovia marina,Paraoerskovia,Promicromonosporaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,545619,rod-shaped,1.5,2.3,0.3,0.5,0.1,0.42,0.26
22956,Paraoerskovia sediminicola,Paraoerskovia,Promicromonosporaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,1138587,coccus-shaped,0.55,0.55,0.55,0.55,0.09,0.09,0.09
14136,Parapedobacter composti,Parapedobacter,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,Bacteria,623281,rod-shaped,1.2,5,0.2,0.5,0.04,0.95,0.495
158755,Parapedobacter defluvii,Parapedobacter,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,0.5,1,0.2,0.3,0.01,0.06,0.035
140559,Parapedobacter deserti,Parapedobacter,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,Bacteria,1912957,rod-shaped,0.7,1.4,0.2,0.3,0.02,0.09,0.055
14137,Parapedobacter luteus,Parapedobacter,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,Bacteria,623280,rod-shaped,1.3,2.5,0.5,0.5,0.22,0.46,0.34
141040,Parapedobacter lycopersici,Parapedobacter,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,0.8,1.1,0.6,0.6,0.17,0.25,0.21
132159,Parapedobacter pyrenivorans,Parapedobacter,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,Bacteria,1305674,rod-shaped,0.95,0.95,0.35,0.35,0.08,0.08,0.08
130462,Paraperlucidibaca wandonensis,Paraperlucidibaca,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1268273,rod-shaped,2.25,2.25,0.3,0.3,0.15,0.15,0.15
140981,Paraphaeobacter pallidus,Paraphaeobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,1775170,rod-shaped,1.8,2.2,0.4,0.5,0.21,0.4,0.305
139573,Paraphotobacterium marinum,Paraphotobacterium,Vibrionaceae,Vibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,NA,oval-shaped,2,2,0.9,0.9,,,
12569,Paraprevotella clara,Paraprevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,454154,rod-shaped,1.45,1.45,0.85,0.85,0.66,0.66,0.66
12570,Paraprevotella xylaniphila,Paraprevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,454155,ovoid-shaped,1.55,1.55,0.95,0.95,,,
166116,Pararcticibacter amylolyticus,Pararcticibacter,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,Bacteria,2173175,rod-shaped,1.4,1.8,0.5,0.7,0.24,0.6,0.42
166097,Pararhodobacter marinus,Pararhodobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,2127056,rod-shaped,1,2.8,0.3,0.9,0.06,1.59,0.825
166450,Pararhodobacter oceanensis,Pararhodobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,2172121,rod-shaped,1.3,3.3,0.4,0.8,0.15,1.52,0.835
133978,Pararhodospirillum oryzae,Pararhodospirillum,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,Bacteria,478448,spiral-shaped,10,10,2,2,,,
14013,Pararhodospirillum sulfurexigens,Pararhodospirillum,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,Bacteria,442525,rod-shaped,8,9,1,1.3,6.02,11.37,8.695
158525,Parasediminibacterium paludis,Parasediminibacterium,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,Bacteria,NA,rod-shaped,1.5,3,0.4,0.5,0.17,0.56,0.365
133503,Parasegetibacter luojiensis,Parasegetibacter,Chitinophagaceae,Chitinophagales,Sphingobacteriia,Bacteroidetes,Bacteria,550982,rod-shaped,11,11,0.55,0.55,2.57,2.57,2.57
166468,Parashewanella curva,Parashewanella,Shewanellaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,2338552,rod-shaped,1,4,0.2,0.5,0.03,0.75,0.39
161846,Parashewanella tropica,Parashewanella,Shewanellaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,2547970,rod-shaped,1,2.5,0.5,0.5,0.16,0.46,0.31
141041,Parasphingopyxis algicola,Parasphingopyxis,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,1,2.2,0.4,0.5,0.11,0.4,0.255
14299,Parasphingopyxis lamellibrachiae,Parasphingopyxis,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,Proteobacteria,Bacteria,680125,rod-shaped,1.5,1.5,0.55,0.55,0.31,0.31,0.31
17830,Parasutterella excrementihominis,Parasutterella,Sutterellaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,762966,ovoid-shaped,1.75,1.75,0.75,0.75,,,
133637,Parasutterella secunda,Parasutterella,Sutterellaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,626947,coccus-shaped,1.15,1.15,0.85,0.85,0.32,0.32,0.32
164709,Paratractidigestivibacter faecalis,Paratractidigestivibacter,Atopobiaceae,Coriobacteriales,Coriobacteriia,Actinobacteria,Bacteria,2292441,rod-shaped,0.5,2,0.2,0.3,0.01,0.13,0.07
13869,Parvibaculum hydrocarboniclasticum,Parvibaculum,Parvibaculaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,884688,rod-shaped,1.4,1.4,0.4,0.4,0.16,0.16,0.16
