BacDive ID,Species,Genus,Family,Order,Class,Phylum,Domain,NCBI taxonomy ID,Cell shape,LengthMin,LengthMax,WidthMin,WidthMax,VolumeMin,VolumeMax,AvgVolume,GeoMeanVolume,SurfaceArea
1657,Methylocapsa aurea,Methylocapsa,Beijerinckiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,663610,rod-shaped,1.8,3.1,0.7,1.2,0.60292399,3.053628059,1.828276025,1.35687347,6.801529956
1658,Methylocella silvestris,Methylocella,Beijerinckiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,395965,rod-shaped,1.2,1.5,0.6,0.8,0.282743339,0.61994095,0.451342145,0.418669529,2.920160647
7219,Methylocystis bryophila,Methylocystis,Methylocystaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,655015,coccus-shaped,2.6,2.6,1.15,1.15,1.80039439,1.80039439,1.80039439,1.80039439,4.154756284
7216,Methylocystis heyeri,Methylocystis,Methylocystaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,391905,rod-shaped,2.7,2.7,1,1,1.858775653,1.858775653,1.858775653,1.858775653,8.482300165
7217,Methylocystis rosea,Methylocystis,Methylocystaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,1132444,rod-shaped,1.1,2.5,0.8,1.1,0.41887902,2.027374459,1.22312674,0.921533845,4.887171232
7205,Methylohalobius crimeensis,Methylohalobius,Methylothermaceae,Methylococcales,Gammaproteobacteria,Proteobacteria,Bacteria,1283300,rod-shaped,2.1,2.1,1,1,1.387536755,1.387536755,1.387536755,1.387536755,6.597344573
17901,Methylohalomonas lacus,Methylohalomonas,Ectothiorhodospiraceae,Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,398773,rod-shaped,2,2,0.55,0.55,0.431609016,0.431609016,0.431609016,0.431609016,3.455751919
164650,Methylolobus aquaticus,Methylolobus,Methylococcaceae,Methylococcales,Gammaproteobacteria,Proteobacteria,Bacteria,1933926,coccus-shaped,1.2,1.5,1,1.2,0.628318531,1.130973355,0.879645943,0.842977768,3.769911184
24177,Methylomarinum vadi,Methylomarinum,Methylococcaceae,Methylococcales,Gammaproteobacteria,Proteobacteria,Bacteria,438855,rod-shaped,1.95,1.95,1,1,1.269727031,1.269727031,1.269727031,1.269727031,6.126105675
134303,Methylomicrobium japanense,Methylomicrobium,Methylococcaceae,Methylococcales,Gammaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,2.3,2.3,1.05,1.05,1.688507877,1.688507877,1.688507877,1.688507877,7.586946258
132151,Methylomonas paludis,Methylomonas,Methylococcaceae,Methylococcales,Gammaproteobacteria,Proteobacteria,Bacteria,1173101,rod-shaped,2.5,2.5,1.25,1.25,2.556634646,2.556634646,2.556634646,2.556634646,9.817477042
164703,Methylomonas rhizoryzae,Methylomonas,Methylococcaceae,Methylococcales,Gammaproteobacteria,Proteobacteria,Bacteria,2608981,rod-shaped,0.7,2.3,0.6,1,0.141371669,1.544616388,0.842994029,0.467295407,3.087723733
17902,Methylonatrum kenyense,Methylonatrum,Ectothiorhodospiraceae,Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,455253,rod-shaped,1.1,1.1,0.6,0.6,0.254469005,0.254469005,0.254469005,0.254469005,2.073451151
134269,Methylophaga aminisulfidivorans,Methylophaga,Piscirickettsiaceae,Thiotrichales,Gammaproteobacteria,Proteobacteria,Bacteria,1026882,rod-shaped,1,1,0.3,0.3,0.063617251,0.063617251,0.063617251,0.063617251,0.942477796
24313,Methylophaga frappieri,Methylophaga,Piscirickettsiaceae,Thiotrichales,Gammaproteobacteria,Proteobacteria,Bacteria,754477,rod-shaped,1.5,1.5,0.7,0.7,0.48747046,0.48747046,0.48747046,0.48747046,3.298672286
11908,Methylophaga lonarensis,Methylophaga,Piscirickettsiaceae,Thiotrichales,Gammaproteobacteria,Proteobacteria,Bacteria,1286106,rod-shaped,1.6,1.6,0.2,0.2,0.048171087,0.048171087,0.048171087,0.048171087,1.005309649
24314,Methylophaga nitratireducenticrescens,Methylophaga,Piscirickettsiaceae,Thiotrichales,Gammaproteobacteria,Proteobacteria,Bacteria,754476,rod-shaped,1.5,1.5,0.6,0.6,0.36756634,0.36756634,0.36756634,0.36756634,2.827433388
7242,Methylophilus flavus,Methylophilus,Methylophilaceae,Methylophilales,Betaproteobacteria,Proteobacteria,Bacteria,640084,rod-shaped,1.9,2,0.2,0.3,0.057595865,0.134303086,0.095949476,0.087950568,1.500089932
7240,Methylophilus glucosoxydans,Methylophilus,Methylophilaceae,Methylophilales,Betaproteobacteria,Proteobacteria,Bacteria,752553,rod-shaped,1,2.5,0.3,0.5,0.063617251,0.458148929,0.26088309,0.17072251,1.923824745
7243,Methylophilus luteus,Methylophilus,Methylophilaceae,Methylophilales,Betaproteobacteria,Proteobacteria,Bacteria,640108,rod-shaped,1.9,2,0.2,0.3,0.057595865,0.134303086,0.095949476,0.087950568,1.500089932
133517,Methylophilus rhizosphaerae,Methylophilus,Methylophilaceae,Nitrosomonadales,Betaproteobacteria,Proteobacteria,Bacteria,492660,rod-shaped,0.85,0.85,0.28,0.28,0.046591913,0.046591913,0.046591913,0.046591913,0.747699052
23093,Methylopila musalis,Methylopila,Methylocystaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,1134781,rod-shaped,1.75,1.75,0.65,0.65,0.50880711,0.50880711,0.50880711,0.50880711,3.573561643
1677,Methylorosula polaris,Methylorosula,Beijerinckiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,519061,rod-shaped,1.3,4.5,0.5,0.6,0.22252948,1.215796357,0.719162918,0.520144721,4.161869258
133659,Methylorubrum populi,Methylorubrum,Methylobacteriaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,441620,rod-shaped,5.5,5.5,0.9,0.9,3.308097064,3.308097064,3.308097064,3.308097064,15.55088364
134237,Methylorubrum salsuginis,Methylorubrum,Methylobacteriaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,414703,rod-shaped,4,8,1,1.5,2.879793266,13.25359401,8.066693637,6.177994073,21.76559237
134110,Methylosarcina lacus,Methylosarcina,Methylococcaceae,Methylococcales,Gammaproteobacteria,Proteobacteria,Bacteria,136992,ovoid-shaped,1.1,1.1,0.85,0.85,0.416130127,0.416130127,0.416130127,0.416130127,2.269800692
7212,Methylosoma difficile,Methylosoma,Methylococcaceae,Methylococcales,Gammaproteobacteria,Proteobacteria,Bacteria,392711,coccus-shaped,1.75,1.75,1,1,0.916297857,0.916297857,0.916297857,0.916297857,3.141592654
23100,Methylotenera versatilis,Methylotenera,Methylophilaceae,Methylophilales,Betaproteobacteria,Proteobacteria,Bacteria,1055487,ovoid-shaped,0.8,1.2,0.3,0.7,0.037699112,0.30787608,0.172787596,0.107734186,0.659734457
158679,Methyloterricola oryzae,Methyloterricola,Methylococcaceae,Methylococcales,Gammaproteobacteria,Proteobacteria,Bacteria,1495050,coccus-shaped,1.6,1.9,1.2,1.4,1.206371579,1.94988184,1.57812671,1.533715109,5.277875658
141142,Methyloterrigena soli,Methyloterrigena,Hyphomicrobiaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,1,1.5,0.2,0.5,0.029321531,0.261799388,0.14556046,0.087614833,1.216733603
134143,Methylothermus thermalis,Methylothermus,Methylothermaceae,Methylococcales,Gammaproteobacteria,Proteobacteria,Bacteria,317575,coccus-shaped,0.7,0.7,0.7,0.7,0.17959438,0.17959438,0.17959438,0.17959438,1.5393804
7206,Methylotuvimicrobium alcaliphilum,Methylotuvimicrobium,"Methylococcales, not assigned to family",Methylococcales,Gammaproteobacteria,Proteobacteria,Bacteria,1091494,rod-shaped,2.5,2.5,1.25,1.25,2.556634646,2.556634646,2.556634646,2.556634646,9.817477042
7207,Methylotuvimicrobium kenyense,Methylotuvimicrobium,"Methylococcales, not assigned to family",Methylococcales,Gammaproteobacteria,Proteobacteria,Bacteria,269709,rod-shaped,2.5,2.5,1.25,1.25,2.556634646,2.556634646,2.556634646,2.556634646,9.817477042
1673,Methylovirgula ligni,Methylovirgula,Beijerinckiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,569860,rod-shaped,1.2,2.5,0.3,0.65,0.077754418,0.757680153,0.417717286,0.242719961,2.402856337
7213,Methylovulum miyakonense,Methylovulum,Methylococcaceae,Methylococcales,Gammaproteobacteria,Proteobacteria,Bacteria,1078846,coccus-shaped,2,2,1.5,1.5,2.35619449,2.35619449,2.35619449,2.35619449,7.068583471
7449,Microbacterium agarici,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,630514,rod-shaped,2.5,2.5,1.1,1.1,2.027374459,2.027374459,2.027374459,2.027374459,8.639379797
158383,Microbacterium album,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,2053191,rod-shaped,0.7,0.9,0.4,0.5,0.071209433,0.143989663,0.107599548,0.101259184,1.115154767
7464,Microbacterium amylolyticum,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,936337,rod-shaped,2,2,1.1,1.1,1.55220857,1.55220857,1.55220857,1.55220857,6.911503838
7439,Microbacterium aquimaris,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,459816,rod-shaped,1.25,1.25,0.7,0.7,0.391259185,0.391259185,0.391259185,0.391259185,2.748893572
7452,Microbacterium azadirachtae,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,582680,rod-shaped,0.6,0.7,0.3,0.4,0.035342917,0.071209433,0.053276175,0.050167212,0.705285802
164317,Microbacterium bovistercoris,Microbacterium,Microbacteriaceae,Micrococcales,Actinobacteria,Actinobacteria,Bacteria,51671,rod-shaped,1,2,0.3,0.5,0.063617251,0.359974158,0.211795705,0.151329331,1.720721163
158586,Microbacterium deserti,Microbacterium,Microbacteriaceae,Micrococcales,Actinobacteria,Actinobacteria,Bacteria,,rod-shaped,0.9,1.1,0.4,0.5,0.096342175,0.183259571,0.139800873,0.132874473,1.397920481
132660,Microbacterium faecale,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,1804630,rod-shaped,0.7,0.7,0.5,0.5,0.104719755,0.104719755,0.104719755,0.104719755,1.099557429
7429,Microbacterium ginsengisoli,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,400772,rod-shaped,0.7,0.7,0.35,0.35,0.056123244,0.056123244,0.056123244,0.056123244,0.7696902
7455,Microbacterium ginsengiterrae,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,546115,rod-shaped,1.5,2,0.5,0.7,0.261799388,0.67989301,0.470846199,0.421895217,3.219174525
158442,Microbacterium halophytorum,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,51671,rod-shaped,0.8,1,0.4,0.5,0.083775804,0.163624617,0.123700211,0.117080246,1.256637061
7423,Microbacterium halotolerans,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,246613,rod-shaped,1.5,1.5,1.5,1.5,1.767145868,1.767145868,1.767145868,1.767145868,7.068583471
7432,Microbacterium hatanonis,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,404366,rod-shaped,1.7,1.7,0.8,0.8,0.720471915,0.720471915,0.720471915,0.720471915,4.272566009
7450,Microbacterium humi,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,640635,rod-shaped,2.5,2.5,1.1,1.1,2.027374459,2.027374459,2.027374459,2.027374459,8.639379797
7447,Microbacterium insulae,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,483014,coccus-shaped,1.15,1.15,0.35,0.35,0.073761978,0.073761978,0.073761978,0.073761978,0.3848451
7446,Microbacterium invictum,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,515415,rod-shaped,0.74,0.74,0.54,0.54,0.128252378,0.128252378,0.128252378,0.128252378,1.255380424
7428,Microbacterium koreense,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,323761,rod-shaped,3,4,0.7,0.7,1.06473811,1.44958321,1.25716066,1.242347169,7.61795733
7442,Microbacterium kribbense,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,433645,rod-shaped,0.5,0.8,0.4,0.6,0.046076692,0.169646003,0.107861348,0.088412254,0.973386882
7433,Microbacterium luticocti,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,1122239,rod-shaped,1.6,1.6,0.5,0.5,0.281434342,0.281434342,0.281434342,0.281434342,2.513274123
7436,Microbacterium marinilacus,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,415209,rod-shaped,0.75,0.75,0.5,0.5,0.114537232,0.114537232,0.114537232,0.114537232,1.178097245
7465,Microbacterium murale,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,1081040,rod-shaped,2.5,2.5,1.1,1.1,2.027374459,2.027374459,2.027374459,2.027374459,8.639379797
7425,Microbacterium natoriense,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,284570,rod-shaped,1.5,1.5,0.55,0.55,0.312817543,0.312817543,0.312817543,0.312817543,2.591813939
7466,Microbacterium neimengense,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,1126831,rod-shaped,1.4,1.4,0.35,0.35,0.123471136,0.123471136,0.123471136,0.123471136,1.5393804
23103,Microbacterium oryzae,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,743009,rod-shaped,0.43,0.43,0.27,0.27,0.019466879,0.019466879,0.019466879,0.019466879,0.364738907
7427,Microbacterium paludicola,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,300019,rod-shaped,1,2.5,0.8,1,0.368613538,1.701696021,1.035154779,0.792002646,4.442882938
7444,Microbacterium profundi,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,450380,rod-shaped,1,2,0.4,0.6,0.108908545,0.50893801,0.308923278,0.235430878,2.176559237
7451,Microbacterium pseudoresistens,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,640634,rod-shaped,2.5,2.5,1.1,1.1,2.027374459,2.027374459,2.027374459,2.027374459,8.639379797
7454,Microbacterium radiodurans,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,661398,rod-shaped,0.5,0.8,0.4,0.6,0.046076692,0.169646003,0.107861348,0.088412254,0.973386882
24188,Microbacterium saccharophilum,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,1213358,rod-shaped,0.8,0.8,0.4,0.4,0.083775804,0.083775804,0.083775804,0.083775804,1.005309649
7435,Microbacterium sediminicola,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,415210,rod-shaped,1.15,1.15,0.55,0.55,0.229663513,0.229663513,0.229663513,0.229663513,1.987057353
7467,Microbacterium sediminis,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,904291,rod-shaped,5.5,5.5,1.25,1.25,6.238188537,6.238188537,6.238188537,6.238188537,21.59844949
7448,Microbacterium soli,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,446075,rod-shaped,0.7,0.7,0.35,0.35,0.056123244,0.056123244,0.056123244,0.056123244,0.7696902
133022,Microbacterium sorbitolivorans,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,1867410,rod-shaped,1.52,1.83,0.65,1.1,0.432486044,1.390652168,0.911569106,0.775524116,4.43047441
166435,Microbacterium suaedae,Microbacterium,Microbacteriaceae,Micrococcales,Actinobacteria,Actinobacteria,Bacteria,2067813,rod-shaped,0.73,0.97,0.32,0.5,0.050131441,0.157734131,0.103932786,0.088923784,1.057443474
158782,Microbacterium telephonicum,Microbacterium,Microbacteriaceae,Micrococcales,Actinobacteria,Actinobacteria,Bacteria,,rod-shaped,0.75,1.5,0.5,1,0.114537232,0.916297857,0.515417545,0.323960214,2.35619449
140585,Microbacterium tumbae,Microbacterium,Microbacteriaceae,Micrococcales,Actinobacteria,Actinobacteria,Bacteria,1840605,rod-shaped,1,1.2,0.6,0.7,0.226194671,0.37201693,0.299105801,0.290083173,2.230309534
158468,Microbacterium ureisolvens,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,51671,rod-shaped,1.28,2.42,0.35,0.37,0.111925783,0.246939916,0.17943285,0.166249642,1.989745012
7462,Microbacterium yannicii,Microbacterium,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,671622,rod-shaped,1.5,3,0.5,0.6,0.261799388,0.791681349,0.526740368,0.455260027,3.650200808
133404,Microbaculum marinum,Microbaculum,Rhodobiaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,1764581,rod-shaped,1,1.3,0.4,0.5,0.108908545,0.22252948,0.165719012,0.155677108,1.601904224
160812,Microbispora fusca,Microbispora,Streptosporangiaceae,Streptosporangiales,Actinobacteria,Actinobacteria,Bacteria,2576905,spore-shaped,0.96,1.54,0.92,1.43,0.434310524,1.707777882,1.071044203,0.861223494,4.381348328
159804,Microbispora triticiradicis,Microbispora,Streptosporangiaceae,Streptosporangiales,Actinobacteria,Actinobacteria,Bacteria,2200763,oval-shaped,1.14,1.38,0.96,1.3,0.55010544,1.221137064,0.885621252,0.81960609,3.920707632
140576,Microbulbifer aestuariivivens,Microbulbifer,Microbulbiferaceae,Cellvibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,1908308,rod-shaped,0.5,10,0.2,0.5,0.013613568,1.930770485,0.972192027,0.162125493,2.221441469
467,Microbulbifer agarilyticus,Microbulbifer,Microbulbiferaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,260552,rod-shaped,5,5,0.55,0.55,1.144357849,1.144357849,1.144357849,1.144357849,8.639379797
140780,Microbulbifer aggregans,Microbulbifer,Microbulbiferaceae,Cellvibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,1.3,2.5,0.3,0.3,0.084823002,0.169646003,0.127234502,0.119957839,1.69907601
134278,Microbulbifer celer,Microbulbifer,Microbulbiferaceae,Cellvibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,435905,rod-shaped,2.15,2.15,0.3,0.3,0.144905961,0.144905961,0.144905961,0.144905961,2.026327262
133453,Microbulbifer donghaiensis,Microbulbifer,Microbulbiferaceae,Cellvibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,494016,rod-shaped,2.5,4,0.3,0.4,0.169646003,0.485899664,0.327772834,0.287107882,3.441442326
133417,Microbulbifer echini,Microbulbifer,Microbulbiferaceae,Cellvibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,1529067,rod-shaped,3.3,5.5,0.9,1.1,1.908517537,4.878369792,3.393443665,3.051303705,13.31698114
468,Microbulbifer epialgicus,Microbulbifer,Microbulbiferaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,393907,ovoid-shaped,0.925,0.925,0.775,0.775,0.290900026,0.290900026,0.290900026,0.290900026,1.886919088
133864,Microbulbifer gwangyangensis,Microbulbifer,Microbulbiferaceae,Cellvibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,1028749,rod-shaped,3.25,3.25,0.35,0.35,0.301461995,0.301461995,0.301461995,0.301461995,3.573561643
134326,Microbulbifer halophilus,Microbulbifer,Microbulbiferaceae,Cellvibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,453963,rod-shaped,1.3,1.5,0.3,0.5,0.084823002,0.261799388,0.173311195,0.149018824,1.69907601
164328,Microbulbifer harenosus,Microbulbifer,Microbulbiferaceae,Cellvibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,2576840,rod-shaped,2,7,0.2,0.5,0.060737458,1.341721862,0.70122966,0.285469395,3.717182557
465,Microbulbifer hydrolyticus,Microbulbifer,Microbulbiferaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,48074,rod-shaped,1.1,1.7,0.3,0.5,0.070685835,0.301069296,0.185877565,0.145881234,1.663858177
133869,Microbulbifer mangrovi,Microbulbifer,Microbulbiferaceae,Cellvibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,927787,rod-shaped,1.2,1.2,0.3,0.3,0.077754418,0.077754418,0.077754418,0.077754418,1.130973355
133655,Microbulbifer marinus,Microbulbifer,Microbulbiferaceae,Cellvibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,658218,rod-shaped,2.5,5,0.3,0.5,0.169646003,0.949022781,0.559334392,0.401245463,4.301802907
130153,Microbulbifer maritimus,Microbulbifer,Microbulbiferaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,247022,rod-shaped,4.5,4.5,0.4,0.4,0.548731517,0.548731517,0.548731517,0.548731517,5.654866776
133863,Microbulbifer pacificus,Microbulbifer,Microbulbiferaceae,Cellvibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,407164,rod-shaped,5,5,0.35,0.35,0.469831726,0.469831726,0.469831726,0.469831726,5.497787144
140862,Microbulbifer rhizosphaerae,Microbulbifer,Microbulbiferaceae,Cellvibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,2,4,0.3,0.5,0.134303086,0.75267324,0.443488163,0.317940779,3.441442326
466,Microbulbifer thermotolerans,Microbulbifer,Microbulbiferaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,252514,rod-shaped,4,4,0.5,0.5,0.75267324,0.75267324,0.75267324,0.75267324,6.283185307
133474,Microbulbifer variabilis,Microbulbifer,Microbulbiferaceae,Cellvibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,266805,ovoid-shaped,0.85,0.85,0.6,0.6,0.160221225,0.160221225,0.160221225,0.160221225,1.130973355
133656,Microbulbifer yueqingensis,Microbulbifer,Microbulbiferaceae,Cellvibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,658219,rod-shaped,2.5,5,0.3,0.5,0.169646003,0.949022781,0.559334392,0.401245463,4.301802907
140349,Micrococcoides hystricis,Micrococcoides,Micrococcaceae,Micrococcales,Actinobacteria,Actinobacteria,Bacteria,1572761,coccus-shaped,0.9,1.1,0.7,0.7,0.23090706,0.28221974,0.2565634,0.25527736,1.5393804
