BacDive ID,Species,Genus,Family,Order,Class,Phylum,Domain,NCBI taxonomy ID,Cell shape,LengthMin,LengthMax,WidthMin,WidthMax,VolumeMin,VolumeMax,SurfaceArea,AvgVolume,GeoMeanVolume
133998,Maribacter aestuarii,Maribacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1130723.0,rod-shaped,2.2,2.2,0.5,0.5,0.3992440663937029,0.3992440663937029,3.455751918948773,0.3992440663937029,0.3992440663937029
5614,Maribacter antarcticus,Maribacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,505250.0,rod-shaped,2.25,2.25,0.4,0.4,0.26598817800393587,0.26598817800393587,2.827433388230814,0.26598817800393587,0.26598817800393587
5606,Maribacter aquivivus,Maribacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,228958.0,rod-shaped,2.5,2.5,0.45,0.45,0.37375135100676066,0.37375135100676066,3.5342917352885173,0.37375135100676066,0.37375135100676066
5613,Maribacter arcticus,Maribacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,561365.0,rod-shaped,2.15,2.15,0.4,0.4,0.25342180738957665,0.25342180738957665,2.701769682087222,0.25342180738957665,0.25342180738957665
133202,Maribacter arenosus,Maribacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1854708.0,rod-shaped,1.0,2.0,0.2,0.5,0.02932153143350474,0.35997415822383044,1.4049629462081452,0.1946478448286676,0.10273749848818324
133821,Maribacter chungangensis,Maribacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1069117.0,rod-shaped,2.1,2.1,0.35,0.35,0.19081902878210505,0.19081902878210505,2.309070600388498,0.19081902878210505,0.19081902878210505
141154,Maribacter cobaltidurans,Maribacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,,rod-shaped,2.0,4.0,0.3,0.5,0.13430308594096366,0.7526732399225546,3.441442325727286,0.44348816293175913,0.3179407788044535
5608,Maribacter dokdonensis,Maribacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,320912.0,rod-shaped,2.4,2.4,0.35,0.35,0.21968241128696125,0.21968241128696125,2.638937829015426,0.21968241128696125,0.21968241128696125
5612,Maribacter forsetii,Maribacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,444515.0,rod-shaped,3.5,3.5,0.4,0.4,0.4230678106834255,0.4230678106834255,4.39822971502571,0.4230678106834255,0.4230678106834255
159839,Maribacter litoralis,Maribacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,2059726.0,rod-shaped,2.3,2.9,0.5,0.6,0.41887902047863906,0.7634070148223197,4.4439935200875125,0.5911430176504794,0.5654866776461627
133148,Maribacter litorisediminis,Maribacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1846261.0,rod-shaped,0.4,10.0,0.1,0.3,0.002879793265790644,0.6997897635871263,1.0882796185405308,0.3513347784264585,0.04489153426479689
140859,Maribacter lutimaris,Maribacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,,rod-shaped,1.7,4.0,0.2,0.4,0.05131268000863329,0.48589966375522137,2.3171242509180665,0.2686061718819273,0.15790127916699784
159865,Maribacter maritimus,Maribacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,2231015.0,rod-shaped,2.7,3.9,0.4,0.5,0.3225368457685521,0.7330382858376184,4.5590993484123805,0.5277875658030853,0.4862425902177346
5605,Maribacter orientalis,Maribacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,228957.0,rod-shaped,6.0,6.0,0.6,0.6,1.6399113651738724,1.6399113651738724,11.309733552923255,1.6399113651738724,1.6399113651738724
5609,Maribacter polysiphoniae,Maribacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,429344.0,rod-shaped,5.6,5.6,0.5,0.5,1.0668325052815337,1.0668325052815337,8.79645943005142,1.0668325052815337,1.0668325052815337
5604,Maribacter sedimenticola,Maribacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,228956.0,rod-shaped,6.0,6.0,0.6,0.6,1.6399113651738724,1.6399113651738724,11.309733552923255,1.6399113651738724,1.6399113651738724
5615,Maribacter stanieri,Maribacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,440514.0,rod-shaped,3.85,3.85,0.4,0.4,0.4670501078336826,0.4670501078336826,4.838052686528282,0.4670501078336826,0.4670501078336826
5607,Maribacter ulvicola,Maribacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,228959.0,rod-shaped,5.0,5.0,0.275,0.275,0.29153407139152476,0.29153407139152476,4.319689898685966,0.29153407139152476,0.29153407139152476
166182,Maribellus luteus,Maribellus,Prolixibacteraceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,2305463.0,rod-shaped,2.0,9.0,0.6,1.0,0.5089380098815465,6.8067840827778845,10.324326977181856,3.6578610463297156,1.8612445150442658
167419,Maribellus sediminis,Maribellus,Prolixibacteraceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,2696285.0,rod-shaped,2.0,2.0,0.5,0.5,0.35997415822383044,0.35997415822383044,3.141592653589793,0.35997415822383044,0.35997415822383044
23234,Maribius pelagius,Maribius,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,387096.0,rod-shaped,2.05,2.05,0.6,0.6,0.5230751768227004,0.5230751768227004,3.864158963915445,0.5230751768227004,0.5230751768227004
23235,Maribius salinus,Maribius,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,313368.0,rod-shaped,2.75,2.75,1.05,1.05,2.078163540349648,2.078163540349648,9.071348787240527,2.078163540349648,2.078163540349648
2451,Marichromatium indicum,Marichromatium,Chromatiaceae,Chromatiales,Gammaproteobacteria,Proteobacteria,Bacteria,224438.0,rod-shaped,4.5,4.5,0.9,0.9,2.6719245518781194,2.6719245518781194,12.723450247038663,2.6719245518781194,2.6719245518781194
4147,Maridesulfovibrio bastinii,Maridesulfovibrio,Desulfovibrionaceae,Desulfovibrionales,Deltaproteobacteria,Proteobacteria,Bacteria,47157.0,vibrio-shaped,2.0,3.0,0.5,0.5,0.35997415822383044,0.5563236990731926,3.8476494904855922,0.45814892864851153,0.44750659802268844
4158,Maridesulfovibrio ferrireducens,Maridesulfovibrio,Desulfovibrionaceae,Desulfovibrionales,Deltaproteobacteria,Proteobacteria,Bacteria,246191.0,rod-shaped,2.5,5.5,0.7,0.7,0.8723155601467658,2.026850860341015,8.154536139618216,1.4495832102438904,1.3296817452203842
4157,Maridesulfovibrio frigidus,Maridesulfovibrio,Desulfovibrionaceae,Desulfovibrionales,Deltaproteobacteria,Proteobacteria,Bacteria,340956.0,rod-shaped,2.0,5.0,0.7,0.7,0.6798930101143911,1.83442831030864,6.954211786057271,1.2571606602115155,1.1167877979879606
158350,Maridesulfovibrio salinus,Maridesulfovibrio,Desulfovibrionaceae,Desulfovibrionales,Deltaproteobacteria,Proteobacteria,Bacteria,1721088.0,rod-shaped,2.0,3.0,0.7,0.9,0.6798930101143911,1.7176657833502196,6.107954210381555,1.1987793967323053,1.0806613529744062
6310,Marihabitans asiaticum,Marihabitans,Intrasporangiaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,415218.0,ovoid-shaped,0.8,1.3,0.6,1.0,0.15079644737231004,0.6806784082777885,1.8849555921538759,0.41573742782504924,0.32038084488828183
140927,Marimicrobium arenosum,Marimicrobium,Halieaceae,Cellvibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,1.0,1.1,0.3,0.5,0.06361725123519331,0.1832595714594046,1.2761209684742838,0.12343841134729897,0.10797439603344305
133321,Marimonas arenosa,Marimonas,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,1795305.0,rod-shaped,1.4,2.0,0.3,0.6,0.09189158511750144,0.5089380098815465,2.230309534156422,0.30041479749952393,0.21625707029959024
160214,Marimonas lutisalis,Marimonas,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,2545756.0,rod-shaped,2.1,4.6,1.4,1.7,2.514321320423031,9.154862791948457,15.063535470286025,5.834592056185744,4.797735580807212
140894,Marinagarivorans algicola,Marinagarivorans,"Gammaproteobacteria, not assigned to family","Gammaproteobacteria, not assigned to order",Gammaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,1.8,2.8,0.9,1.2,0.9542587685278998,2.714336052701581,7.329545052457867,1.8342974106147405,1.6094032990589684
133223,Marinibaculum pumilum,Marinibaculum,Rhodospirillaceae,Sneathiellales,Alphaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,2.0,8.0,0.4,0.8,0.23457225146803792,3.887197310041771,7.108612701053386,2.0608847807549044,0.9548971802853954
140461,Mariniblastus fucicola,Mariniblastus,Pirellulaceae,Pirellulales,Planctomycetia,Planctomycetes,Bacteria,980251.0,sphere-shaped,2.0,2.0,1.0,1.0,1.0471975511965976,1.0471975511965976,3.141592653589793,1.0471975511965976,1.0471975511965976
133923,Marinicauda pacifica,Marinicauda,Hyphomonadaceae,Caulobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,1133559.0,rod-shaped,2.0,2.0,0.4,0.4,0.23457225146803792,0.23457225146803792,2.5132741228718345,0.23457225146803792,0.23457225146803792
166179,Marinicauda salina,Marinicauda,Maricaulaceae,Caulobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,2135793.0,rod-shaped,1.9,5.2,0.2,0.4,0.05759586531581288,0.6366961111275314,2.7930154526284006,0.34714598822167214,0.19149690196868233
159701,Marinicaulis flavus,Marinicaulis,Parvularculaceae,Parvularculales,Alphaproteobacteria,Proteobacteria,Bacteria,2058213.0,coccus-shaped,0.5,0.8,0.3,0.7,0.023561944901923444,0.20525072003453315,0.6597344572538566,0.1144063324682283,0.0695421178605727
17915,Marinicella litoralis,Marinicella,"Gammaproteobacteria, not assigned to family",Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,644220.0,rod-shaped,1.8,4.5,0.4,0.6,0.20943951023931953,1.21579635693925,4.3802409700515,0.7126179335892848,0.5046144999384238
132977,Marinicella pacifica,Marinicella,"Gammaproteobacteria, not assigned to family",Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,1171543.0,rod-shaped,1.8,2.2,0.5,0.5,0.32070425005395803,0.3992440663937029,3.1258452228282936,0.3599741582238305,0.35782575214940177
159708,Marinicella sediminis,Marinicella,"Gammaproteobacteria, not assigned to family","Gammaproteobacteria, not assigned to order",Gammaproteobacteria,Proteobacteria,Bacteria,1792834.0,rod-shaped,3.0,4.0,0.4,0.6,0.36023595761162963,1.0744246875277093,5.33145952579004,0.7173303225696694,0.6221305379043214
158395,Marinicrinis lubricantis,Marinicrinis,Paenibacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,2086470.0,rod-shaped,2.0,5.0,1.0,1.0,1.308996938995747,3.6651914291880923,9.934588265796101,2.4870941840919194,2.190370827426411
140620,Marinicrinis sediminis,Marinicrinis,Paenibacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,1652465.0,rod-shaped,2.0,10.0,0.3,0.5,0.13430308594096366,1.930770485018727,5.441398092702653,1.0325367854798453,0.5092233639393877
133197,Marinifilum albidiflavum,Marinifilum,Marinifilaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,1844052.0,filament-shaped,2.5,15.0,0.3,0.4,0.16964600329384885,1.8682004313347305,6.664324407237549,1.0189232173142897,0.5629677935084577
159845,Marinifilum breve,Marinifilum,Marinifilaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,2184082.0,rod-shaped,1.0,4.0,0.3,0.6,0.06361725123519331,1.0744246875277093,2.66572976289502,0.5690209693814513,0.2614420495630807
133712,Mariniflexile aquimaris,Mariniflexile,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,881009.0,rod-shaped,2.0,8.0,0.2,0.5,0.06073745796940267,1.538071403320003,3.97383530631844,0.7994044306447028,0.30564447846000564
5722,Mariniflexile fucanivorans,Mariniflexile,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,264023.0,rod-shaped,3.0,4.0,0.3,0.5,0.20498892064673405,0.7526732399225546,4.214888838624436,0.47883108028464433,0.39279724420036954
134195,Mariniflexile gromovii,Mariniflexile,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,362523.0,rod-shaped,2.0,3.0,0.4,0.5,0.23457225146803792,0.5563236990731926,3.441442325727286,0.39544797527061526,0.36124521123002584
133866,Mariniflexile jejuense,Mariniflexile,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1173582.0,rod-shaped,6.0,6.0,0.35,0.35,0.566043001345236,0.566043001345236,6.5973445725385655,0.566043001345236,0.566043001345236
166463,Marinilabilia rubra,Marinilabilia,Marinilabiliaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,2162893.0,rod-shaped,10.0,15.0,0.3,0.3,0.6997897635871263,1.0532189371159781,11.542948471456777,0.8765043503515522,0.8585055800691541
2278,Marinilactibacillus piezotolerans,Marinilactibacillus,Carnobacteriaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,258723.0,rod-shaped,2.1,2.1,0.325,0.325,0.16522404800930382,0.16522404800930382,2.144136986075034,0.16522404800930382,0.16522404800930382
456,Marinimicrobium agarilyticum,Marinimicrobium,Cellvibrionaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,306546.0,rod-shaped,0.9,1.5,0.5,0.8,0.1439896632895322,0.6199409503083859,2.308589694291355,0.38196530679895907,0.298772637124448
455,Marinimicrobium koreense,Marinimicrobium,Cellvibrionaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,306545.0,rod-shaped,0.9,1.5,0.5,0.8,0.1439896632895322,0.6199409503083859,2.308589694291355,0.38196530679895907,0.298772637124448
133497,Marinimicrobium locisalis,Marinimicrobium,Cellvibrionaceae,Cellvibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,546022.0,rod-shaped,0.7,3.5,0.2,0.4,0.019896753472735357,0.4230678106834255,1.390842357211454,0.22148228207808043,0.09174789333504062
24725,Mariniradius saccharolyticus,Mariniradius,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,1239962.0,rod-shaped,5.0,5.0,0.75,0.75,2.098485717827557,2.098485717827557,11.780972450961723,2.098485717827557,2.098485717827557
158685,Marinirhabdus citrea,Marinirhabdus,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,,rod-shaped,1.3,1.9,0.3,0.5,0.08482300164692441,0.34033920413889424,1.9122469585813457,0.21258110289290932,0.16990760098708466
132988,Marinirhabdus gelatinilytica,Marinirhabdus,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1703343.0,rod-shaped,2.5,4.5,0.5,0.8,0.45814892864851153,2.127905424031487,6.664324407237549,1.2930271763399992,0.9873690243700085
140293,Marinisporobacter balticus,Marinisporobacter,Clostridiaceae,Eubacteriales,Clostridia,Firmicutes,Bacteria,2018667.0,rod-shaped,2.7,7.8,0.6,0.8,0.7068583470577035,3.7866663451268976,9.98848622013026,2.2467623460923005,1.636043004806241
133030,Marinitoga arctica,Marinitoga,Petrotogaceae,Thermotogales,Thermotogae,Thermotogae,Bacteria,1862713.0,rod-shaped,1.0,5.0,0.5,0.8,0.16362461737446837,2.3792328363186703,4.442882938158366,1.2714287268465694,0.6239399510268705
17042,Marinitoga hydrogenitolerans,Marinitoga,Petrotogaceae,Thermotogales,Thermotogae,Thermotogae,Bacteria,287990.0,rod-shaped,1.5,1.5,0.6,0.6,0.3675663404700058,0.3675663404700058,2.827433388230814,0.3675663404700058,0.3675663404700058
17044,Marinitoga litoralis,Marinitoga,Petrotogaceae,Thermotogales,Thermotogae,Thermotogae,Bacteria,570855.0,rod-shaped,1.0,2.4,0.8,1.0,0.3686135380212024,1.6231562043547263,4.353118474162123,0.9958848711879643,0.773509761572704
133861,Marinivirga aestuarii,Marinivirga,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,912802.0,rod-shaped,1.4,1.4,0.35,0.35,0.12347113627077383,0.12347113627077383,1.5393804002589986,0.12347113627077383,0.12347113627077383
493,Marinobacter adhaerens,Marinobacter,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,225937.0,rod-shaped,1.7,2.4,0.6,0.8,0.4241150082346221,1.0723302924253162,4.396434152707555,0.7482226503299692,0.6743822141799098
482,Marinobacter algicola,Marinobacter,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,443152.0,rod-shaped,1.6,2.5,0.45,0.55,0.2306125357275758,0.5504004879242368,3.1258452228282936,0.3905065118259063,0.3562713182195603
133761,Marinobacter antarcticus,Marinobacter,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,564117.0,rod-shaped,1.9,1.9,0.65,0.65,0.5585817187929603,0.5585817187929603,3.8798669271833943,0.5585817187929603,0.5585817187929603
140701,Marinobacter aquaticus,Marinobacter,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,1.0,2.5,0.5,0.5,0.16362461737446837,0.45814892864851153,2.4836470664490253,0.3108867730114899,0.2737963534283014
141140,Marinobacter aromaticivorans,Marinobacter,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,1.3,2.6,0.4,0.4,0.1466076571675237,0.30997047515419296,2.3102991278423506,0.2282890661608583,0.21317608954444292
159844,Marinobacter bohaiensis,Marinobacter,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,50741.0,rod-shaped,1.3,2.2,0.6,1.2,0.31101767270538955,2.0357520395261863,4.508158092028629,1.173384856115788,0.7957102874405261
480,Marinobacter bryozoorum,Marinobacter,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,256324.0,rod-shaped,1.0,1.3,0.4,0.5,0.10890854532444617,0.222529479629277,1.6019042244414092,0.16571901247686158,0.15567710788112213
483,Marinobacter daepoensis,Marinobacter,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,262077.0,rod-shaped,1.5,3.0,0.6,0.8,0.3675663404700058,1.3739231871699364,4.61717938858271,0.8707447638199711,0.7106390912375566
481,Marinobacter flavimaris,Marinobacter,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,262076.0,rod-shaped,1.5,3.0,0.6,0.9,0.3675663404700058,1.7176657833502196,4.897258283432388,1.0426160619101128,0.7945792132547805
159754,Marinobacter fuscus,Marinobacter,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,2109942.0,rod-shaped,1.5,2.0,0.5,1.0,0.2617993877991494,1.308996938995747,3.8476494904855922,0.7853981633974482,0.5854012275867271
490,Marinobacter goseongensis,Marinobacter,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,453838.0,rod-shaped,1.6,2.0,0.5,0.8,0.2814343418840856,0.8712683625955694,3.554306350526693,0.5763513522398275,0.4951816214597518
488,Marinobacter gudaonensis,Marinobacter,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,375760.0,rod-shaped,1.5,1.5,0.4,0.4,0.17174039839624206,0.17174039839624206,1.8849555921538759,0.17174039839624206,0.17174039839624206
134296,Marinobacter guineae,Marinobacter,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,432303.0,rod-shaped,2.7,2.7,0.4,0.4,0.3225368457685521,0.3225368457685521,3.392920065876977,0.3225368457685521,0.3225368457685521
133482,Marinobacter lacisalsi,Marinobacter,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,475979.0,rod-shaped,2.15,2.15,0.75,0.75,0.8393942871310228,0.8393942871310228,5.065818153913542,0.8393942871310228,0.8393942871310228
478,Marinobacter lipolyticus,Marinobacter,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,209639.0,rod-shaped,2.5,3.5,0.3,0.5,0.16964600329384885,0.6544984694978736,3.599146534448102,0.4120722363958612,0.3332162203618775
486,Marinobacter maritimus,Marinobacter,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,277961.0,rod-shaped,6.6,6.6,1.85,1.85,16.08335086512947,16.08335086512947,38.35884630033137,16.08335086512947,16.08335086512947
134085,Marinobacter mobilis,Marinobacter,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,488533.0,rod-shaped,1.5,3.0,0.5,0.8,0.2617993877991494,1.3739231871699364,4.214888838624436,0.8178612874845429,0.5997434862373626
473,Marinobacter nauticus,Marinobacter,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1163748.0,rod-shaped,2.0,3.0,0.3,0.6,0.13430308594096366,0.7916813487046278,3.264838855621592,0.4629922173227957,0.3260755253203399
492,Marinobacter oulmenensis,Marinobacter,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,643747.0,rod-shaped,1.6,3.0,0.3,0.5,0.10602875205865553,0.5563236990731926,2.66572976289502,0.3311762255659241,0.24287096893903484
